* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (UMM-6), MICROPHONE (Master Volume), R, volume: 0.180
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Oct 21, 2023 9:21:24 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Straight test stand, run 1, 130 grams of wool damping 10/21/2023
* Measurement: SP1.130.W. 1
* Smoothing: 1/12 octave
* Frequency Step: 1/24 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
307.000000	84.113	-107.2881
315.000000	84.024	-105.7070
325.000000	84.942	-104.9854
335.000000	85.062	-109.4741
345.000000	85.429	-111.3936
355.000000	85.671	-111.3350
365.000000	85.909	-113.4395
375.000000	86.096	-115.4907
387.000000	86.490	-119.4395
400.000000	86.157	-125.5583
412.000000	85.829	-129.4951
425.000000	85.761	-130.0364
437.000000	85.565	-133.7935
450.000000	84.565	-136.4114
462.000000	83.947	-131.8438
475.000000	84.346	-123.1370
487.000000	85.448	-118.4937
500.000000	86.790	-120.9160
515.000000	87.867	-127.7014
530.000000	88.468	-132.7634
545.000000	89.284	-142.5649
560.000000	88.749	-156.4988
580.000000	86.177	-160.0544
600.000000	84.726	-152.7373
615.000000	85.121	-147.4395
630.000000	85.874	-148.8579
650.000000	85.627	-155.1338
670.000000	84.472	-156.1853
690.000000	83.477	-151.9417
710.000000	82.744	-143.9890
730.000000	83.341	-128.6680
750.000000	85.777	-118.5818
775.000000	88.798	-122.1448
800.000000	89.766	-139.6396
825.000000	88.407	-150.7156
850.000000	87.553	-140.7485
875.000000	88.787	-137.9219
900.000000	89.920	-142.4236
925.000000	90.378	-150.9773
950.000000	90.088	-160.3491
975.000000	89.427	-163.2732
1000.000000	89.472	-165.9414
1030.000000	89.005	-174.1782
1060.000000	87.528	-177.3374
1090.000000	86.088	-172.3613
1120.000000	85.384	-165.0879
1150.000000	85.539	-159.2891
1180.000000	85.838	-154.8857
1220.000000	87.133	-150.4492
1250.000000	87.725	-152.9714
1280.000000	87.808	-154.7139
1320.000000	88.075	-155.3708
1360.000000	88.624	-158.3140
1400.000000	89.349	-165.0049
1450.000000	88.822	-171.2793
1500.000000	89.131	-176.0869
1550.000000	88.046	173.9077
1600.000000	86.717	173.9944
1650.000000	85.659	169.9114
1700.000000	84.696	171.2302
1750.000000	84.500	169.4033
1800.000000	83.888	165.6191
1850.000000	83.027	162.0234
1900.000000	81.876	159.0281
1950.000000	80.518	159.4229
2000.000000	79.435	158.7219
2060.000000	77.979	160.0547
2120.000000	76.878	162.0466
2180.000000	75.535	166.3770
2240.000000	74.750	171.1265
2300.000000	74.121	171.1428
2360.000000	73.055	170.9116
2430.000000	71.395	176.8804
2500.000000	69.941	-172.2776
2580.000000	69.757	-159.1057
2650.000000	69.607	-153.3420
2720.000000	69.745	-148.4878
2800.000000	69.542	-148.3655
2900.000000	68.645	-145.7722
3000.000000	67.348	-139.5247
3070.000000	66.672	-128.6680
3150.000000	66.458	-116.0054
3250.000000	67.118	-92.7612
3350.000000	70.771	-69.6033
3450.000000	75.469	-60.9321
3550.000000	79.931	-67.4995
3650.000000	83.340	-87.2021
3750.000000	85.356	-115.6865
3870.000000	86.368	-155.0972
4000.000000	84.696	163.7600
4120.000000	81.057	143.2112
4250.000000	77.098	132.3088
4370.000000	73.869	126.3135
4500.000000	70.490	123.4189
4620.000000	67.523	126.1453
4750.000000	65.433	135.5698
4870.000000	65.190	142.1970
5000.000000	65.579	134.1309
5150.000000	64.669	76.5625
5300.000000	62.133	-139.1606
5450.000000	60.461	138.4226
5600.000000	59.403	-119.1929
5800.000000	58.180	-27.8516
6000.000000	58.321	-168.2305
6150.000000	58.900	-154.8096
6300.000000	59.692	-167.1582
6500.000000	58.922	-8.6846
6700.000000	57.017	-56.6123
6900.000000	55.550	23.2891
7100.000000	54.893	-73.2812
7300.000000	54.544	95.3398
7500.000000	54.073	-146.5781
7750.000000	54.607	-55.9766
8000.000000	55.195	-115.8438
8250.000000	55.312	-82.9219
8500.000000	55.251	-61.6719
8750.000000	55.175	-94.6406
9000.000000	55.235	-99.1797
9250.000000	55.345	47.6172
9500.000000	55.976	104.5000
9750.000000	57.214	28.5938
10000.000000	58.522	69.9688
10300.000000	58.684	5.2188
10600.000000	58.024	-103.5469
10900.000000	57.152	1.3750
11200.000000	57.147	-8.0000
11500.000000	57.510	-68.1094
11800.000000	57.346	81.1094
12200.000000	57.500	144.7344
12500.000000	57.460	-156.8750
12800.000000	57.440	-75.6250
13200.000000	57.888	138.5000
13600.000000	58.123	54.5000
14000.000000	58.119	-161.4688
14500.000000	58.469	80.4062
15000.000000	58.291	84.9062
15500.000000	58.288	-8.1875
16000.000000	58.800	-99.2812
16500.000000	59.295	-136.3125
17000.000000	59.615	-19.3438
17500.000000	59.845	-13.5312
18000.000000	60.193	-11.0625
18500.000000	60.518	-69.8750
19000.000000	60.722	-104.6250
19500.000000	61.163	134.5625
20000.000000	61.715	135.3750
20600.000000	60.878	-78.1875
21200.000000	59.465	145.1250
21800.000000	58.263	-177.7500
22400.000000	56.723	165.5625
23000.000000	55.559	-177.0000
23600.000000	55.712	-162.7500

* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (UMM-6), MICROPHONE (Master Volume), R, volume: 0.180
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Oct 21, 2023 9:21:33 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Straight test stand, run 1, 130 grams of wool damping 10/21/2023
* Measurement: SP1.130.W. 2
* Smoothing: 1/12 octave
* Frequency Step: 1/24 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	61.939	-111.1447
1.030000	61.557	-114.0560
1.060000	61.171	-116.5183
1.090000	60.783	-118.4232
1.120000	60.390	-119.8276
1.150000	59.982	-121.1123
1.180000	59.561	-122.2551
1.220000	58.982	-123.4748
1.250000	58.538	-124.0987
1.280000	58.087	-124.4198
1.320000	57.479	-124.2931
1.360000	56.869	-123.4273
1.400000	56.261	-121.7080
1.450000	55.513	-118.1840
1.500000	54.746	-112.6273
1.550000	53.882	-104.4667
1.600000	52.973	-94.4482
1.650000	52.081	-83.3862
1.700000	51.266	-72.0950
1.750000	50.588	-61.3888
1.800000	50.107	-52.0818
1.850000	49.883	-44.8185
1.900000	49.920	-38.4535
1.950000	50.164	-32.6939
2.000000	50.560	-27.6581
2.060000	51.157	-22.7377
2.120000	51.795	-19.2353
2.180000	52.380	-17.3557
2.240000	52.895	-17.4821
2.300000	53.489	-19.8966
2.360000	54.119	-23.9905
2.430000	54.824	-30.0223
2.500000	55.413	-36.4234
2.580000	55.833	-42.9131
2.650000	55.981	-48.1298
2.720000	55.980	-53.4701
2.800000	55.842	-59.9209
2.900000	55.543	-68.8400
3.000000	55.121	-78.8876
3.070000	54.691	-86.4003
3.150000	54.137	-95.6004
3.250000	53.480	-108.2613
3.350000	52.964	-122.6402
3.450000	52.471	-139.0868
3.550000	52.083	-156.4665
3.650000	51.920	-173.4944
3.750000	52.088	170.1093
3.870000	52.627	150.4929
4.000000	53.333	130.6320
4.120000	53.956	114.5552
4.250000	54.706	99.0587
4.370000	55.275	85.9481
4.500000	55.626	72.9409
4.620000	55.779	62.1436
4.750000	55.766	50.6708
4.870000	55.575	39.9814
5.000000	55.185	28.5390
5.150000	54.574	14.5299
5.300000	53.747	-0.4426
5.450000	52.834	-16.4556
5.600000	51.968	-34.0900
5.800000	50.894	-59.5247
6.000000	50.471	-85.2797
6.150000	50.520	-104.5473
6.300000	50.802	-121.9365
6.500000	51.567	-142.5797
6.700000	52.308	-160.0914
6.900000	52.996	-174.6464
7.100000	53.495	172.1926
7.300000	53.820	160.2156
7.500000	53.954	148.4131
7.750000	53.846	133.7614
8.000000	53.414	118.7933
8.250000	52.591	104.0206
8.500000	51.286	87.2094
8.750000	49.422	66.1913
9.000000	46.756	33.5748
9.250000	44.749	-8.1314
9.500000	44.318	-56.1273
9.750000	46.254	-97.7460
10.000000	48.356	-129.9075
10.300000	49.895	-155.8989
10.600000	50.272	-175.4263
10.900000	49.560	168.7378
11.200000	47.592	165.7572
11.500000	45.140	-179.6217
11.800000	44.215	-152.2117
12.200000	47.641	-120.4999
12.500000	50.117	-113.6254
12.800000	51.526	-118.7753
13.200000	52.305	-128.8083
13.600000	52.222	-136.6345
14.000000	51.564	-143.2826
14.500000	49.935	-153.8667
15.000000	46.870	-153.5630
15.500000	42.416	-115.6640
16.000000	41.108	-74.6924
16.500000	42.402	-86.4709
17.000000	42.584	-141.3884
17.500000	42.719	154.5801
18.000000	42.621	112.6927
18.500000	42.639	113.6232
19.000000	45.842	144.4674
19.500000	49.937	167.5325
20.000000	53.064	170.6099
20.600000	55.587	160.6407
21.200001	56.743	134.9438
21.799999	57.782	81.5270
22.400000	61.231	7.3761
23.000000	65.057	-61.5382
23.600000	67.238	-113.5547
24.299999	67.518	-164.4371
25.000000	65.433	137.3376
25.799999	60.467	37.3052
26.500000	56.923	-62.4740
27.200001	56.762	-135.5562
28.000000	56.510	169.5940
29.000000	56.298	109.8934
30.000000	56.376	36.9683
30.700001	55.672	-28.5800
31.500000	54.129	-119.2417
32.500000	52.130	106.9648
33.500000	51.762	-36.6279
34.500000	52.543	-178.6409
35.500000	53.231	44.5979
36.500000	53.267	-95.5889
37.500000	54.220	127.1663
38.700001	54.437	-25.9231
40.000000	56.032	-165.8506
41.200001	55.868	151.0671
42.500000	56.061	157.6284
43.700001	56.890	158.2100
45.000000	58.328	158.1985
46.200001	59.755	154.3855
47.500000	62.257	156.9531
48.700001	64.020	146.4771
50.000000	63.434	131.9482
51.500000	63.587	131.3220
53.000000	65.069	110.4373
54.500000	64.948	91.6646
56.000000	65.985	92.6807
58.000000	67.595	95.2568
60.000000	67.872	99.5901
61.500000	68.290	104.7976
63.000000	69.300	102.6934
65.000000	70.173	90.8193
67.000000	70.250	82.5593
69.000000	70.238	82.8311
71.000000	71.240	87.1008
73.000000	73.089	85.5891
75.000000	74.596	76.3267
77.500000	75.836	62.7639
80.000000	77.150	49.0557
82.500000	77.244	34.3154
85.000000	75.366	30.7529
87.500000	73.493	44.4180
90.000000	74.860	51.1045
92.500000	77.231	46.9548
95.000000	79.185	40.3677
97.500000	80.327	31.0229
100.000000	80.887	18.8711
103.000000	80.656	6.5767
106.000000	80.111	4.6108
109.000000	80.572	9.2021
112.000000	82.137	9.9084
115.000000	83.771	1.1094
118.000000	84.819	-12.5679
122.000000	85.014	-33.3936
125.000000	84.016	-50.0728
128.000000	82.170	-58.0232
